the_geom,Serial,stopID,stopCode,stopName,Lon,Lat,Shelby County Zip Codes,Memphis 3.0 Focus Anchors Buffers,Memphis 3.0 Planning Districts,City Council Districts
POINT (-89.90228699999994 35.114577000000054),2256,1941,POPCOLEN,POPLAR@COLONIAL,-89.902287,35.114577,16,,9,4
POINT (-90.02802299999996 35.06170100000003),254,5251,BROLUCWN,BROOKS RD@LUCIBILL RD,-90.028023,35.061701,15,,12,6
POINT (-89.87176199999999 35.18294000000003),2468,7075,RALSYCWF,RALEIGH LAGRANGE@SYCAMORE VIEW,-89.871762,35.18294,28,,2,1
POINT (-90.03702399999997 35.086085000000026),1683,6126,MALPROEN,MALLORY@PROSPECT,-90.037024,35.086085,6,,14,6
POINT (-89.85156599999999 35.04974400000003),3540,1807,WINFIRWF,WINCHESTER@FIR LN,-89.851566,35.049744,14,,10,3
POINT (-89.96009599999996 35.222214000000065),902,1248,FRAREDWN,FRAYSER RD @ REDCOAT,-89.960096,35.222214,24,,2,1
POINT (-89.91376299999996 35.20567500000004),523,1129,COLSTANM,COLEMAN@STAGE,-89.913763,35.205675,24,,2,1
POINT (-90.07559799999996 35.06023300000004),2539,5894,ROCKINSN,ROCHESTER@KING,-90.075598,35.060233,9,,13,6
POINT (-89.91372999999999 35.085762000000045),3499,2817,WILDEAEN,WILLOW RD@DEARING,-89.91373,35.085762,16,,9,5
POINT (-89.92963799999995 35.20471200000003),1345,1198,JAMRG1WM,JAMES@RIVER GROVE,-89.929638,35.204712,24,,2,7
POINT (-89.97817699999996 35.15808500000003),1217,3744,JACBARWN,JACKSON AVE@BARBARA,-89.978177,35.158085,8,,7,7
POINT (-90.04112799999996 35.14207600000003),3659,6850,MADIJEFF,MADISON@NEELY WB,-90.041128,35.142076,3,,8,6
POINT (-89.94859999999994 35.09345300000007),1415,4182,KIMHOPEN,KIMBALL AVE@HOPE,-89.9486,35.093453,10,,5,5
POINT (-89.95497799999998 35.05225000000007),3603,1757,WINTCHEN,WINCHESTER RD@TCHULAHOMA RD,-89.954978,35.05225,17,,11,3
POINT (-89.84851999999995 35.00651400000004),585,2532,CRUHOLNF,CRUMPLER@HOLMES,-89.84852,35.006514,31,,,3
POINT (-89.90809999999999 35.10686400000003),2081,362,PARPE1EN,PARK AVE@PERKINS RD,-89.9081,35.106864,16,,9,4
POINT (-90.06307099999998 35.06659700000006),2128,5803,PEEMEAWF,PEEBLES@MEADOWBROOK,-90.063071,35.066597,9,,13,6
POINT (-89.97523399999994 35.18371200000007),1157,1584,HOLMIDSF,HOLLYWOOD@MIDWAY,-89.975234,35.183712,8,,7,7
POINT (-89.91138899999999 35.06268300000005),1459,2733,KNIKNIWF,KNIGHT ARNOLD@KNIGHT,-89.911389,35.062683,17,,11,5
POINT (-89.88560299999995 35.155939000000046),2918,4048,SUMI24WM,SUMMER AVE@I-240,-89.885603,35.155939,28,,6,4
POINT (-89.90164599999997 35.04852100000005),1975,1833,OUTFOXNF,OUTLAND@FOXHALL,-89.901646,35.048521,17,,11,3
POINT (-90.00309799999997 35.118029000000035),1526,5701,LAMSEAWF,LAMAR AVE@SEATTLE,-90.003098,35.118029,13,,8,5
POINT (-89.89548599999995 35.11278900000008),2323,1944,POPMENEF,POPLAR@MENDENHALL,-89.895486,35.112789,16,,4,4
POINT (-90.05562799999996 35.13668900000005),2578,623,SECVANSN,2ND ST@VANCE AVE,-90.055628,35.136689,3,,8,6
POINT (-89.94133899999997 35.11660200000006),3332,3473,WALPATWF,WALKER@PATTERSON,-89.941339,35.116602,10,,9,4
POINT (-90.04279399999996 35.155981000000054),145,814,AUCFIFWN,AUCTION@FIFTH,-90.042794,35.155981,5,,7,7
POINT (-90.00732299999999 35.05178900000004),1781,5378,MILBRANN,MILLBRANCH RD@BRANCHWAY DR,-90.007323,35.051789,15,,12,3
POINT (-89.91134199999999 35.21909300000004),161,6876,AUSRSMNS,AUSTIN PEAY@RALEIGH SPRINGS MKTPL,-89.911342,35.219093,24,4,2,1
POINT (-90.01385799999997 35.09548700000005),488,4726,CINROBNF,CINCINNATTI@ROBERTS,-90.013858,35.095487,6,,14,5
POINT (-89.91849399999995 35.22182800000007),3618,6878,YALBELWN,YALE@BELLWOOD,-89.918494,35.221828,24,4,2,1
POINT (-90.01995299999999 35.02544700000004),776,5413,FARMAYSN,FARONIA@MAYHILL,-90.019953,35.025447,15,,12,3
POINT (-89.93206999999995 35.071664000000055),955,2657,GETARRSF,GETWELL RD@ARROWHEAD AVE,-89.93207,35.071664,17,,11,5
POINT (-90.03502799999995 35.14586300000008),2310,1879,POPMANEN,POPLAR@MANASSSAS,-90.035028,35.145863,5,,8,7
POINT (-90.04692799999998 35.14151400000003),3199,3023,UNIFOUWM,UNION AVE@4TH ST,-90.046928,35.141514,3,,8,6
POINT (-90.02278099999995 35.15434000000005),1956,3575,NPANWAEN,N PARKWAY@WALDRAN BLVD,-90.022781,35.15434,5,,8,7
POINT (-90.01248099999998 35.087586000000044),669,4717,ELLRAYWN,ELLISTON@RAYNER,-90.012481,35.087586,6,,14,5
POINT (-89.98730799999998 35.09821500000004),29,5327,AIRBOYNN,AIRWAYS BLVD@BOYLE,-89.987308,35.098215,13,,5,5
POINT (-89.95373499999994 35.02062200000006),2666,2571,SHETCHEF,SHELBY@TCHULAHOMA,-89.953735,35.020622,17,,11,3
POINT (-89.98018399999995 35.07938800000005),1396,7050,KETIMOEN,KETCHUM@IMOGENE,-89.980184,35.079388,13,,5,5
POINT (-90.05062199999998 35.062985000000026),242,5258,BROGE1WM,BROOKS@GEMINI,-90.050622,35.062985,9,,12,6
POINT (-90.00220199999995 35.117260000000044),1510,5742,LAMMANEN,LAMAR@MANILLA,-90.002202,35.11726,13,,8,5
POINT (-90.03706599999998 35.14311100000003),1371,850,JEFORLEF,JEFFERSON@ORLEANS,-90.037066,35.143111,5,,8,7
POINT (-89.97579199999996 35.126366000000075),1109,3352,HOLCENNF,HOLLYWOOD@CENTRAL AVE,-89.975792,35.126366,4,,8,4
POINT (-89.95476899999994 35.02182600000003),3004,2570,TCHSHESN,TCHULAHOMA@SHELBY,-89.954769,35.021826,17,,11,3
POINT (-89.86072999999999 35.16770200000008),2640,6757,SHEOAKWM,SHELBYOAKS@6081,-89.86073,35.167702,28,,3,1
POINT (-90.06867699999998 35.05244000000005),1185,4950,HORBRANN,HORN LAKE@BRANTLEY,-90.068677,35.05244,9,,13,6
POINT (-90.00752099999994 35.053094000000044),1818,5333,MILWINSF,MILLBRANCH RD@WINCHESTER RD,-90.007521,35.053094,15,,12,3
POINT (-89.94503299999997 35.13750900000008),1082,3218,HIGWAYSN,HIGHLAND ST@WAYNOKA AVE,-89.945033,35.137509,10,,9,4
POINT (-90.03248199999996 35.14557600000006),2265,2088,POPDUNWN,POPLAR@DUNLAP,-90.032482,35.145576,5,,8,7
POINT (-90.04946899999999 35.03173900000007),1095,5453,HODSHONN,HODGE@SHOFNER,-90.049469,35.031739,9,,13,6
POINT (-89.81558699999994 35.09531500000003),2327,7021,POPMILEF,POPLAR@MILLER FARMS,-89.815587,35.095315,30,,,
POINT (-89.98797299999995 35.159665000000075),1305,3749,JACUNIWM,JACKSON AVE@UNIVERSITY CIR,-89.987973,35.159665,11,,7,4
POINT (-90.01829499999997 35.10964500000006),2753,2201,SPAWILWN,S PARKWAY@WILSON,-90.018295,35.109645,6,,14,5
POINT (-89.99208599999997 35.11006000000003),2736,278,SPALAMEN,S PARKWAY@LAMAR,-89.992086,35.11006,13,,14,5
POINT (-89.97187699999995 35.124022000000025),344,3494,CENMILEN,CENTRAL AVE@MILTON,-89.971877,35.124022,10,,5,4
POINT (-89.96673099999998 35.108092000000056),2071,2175,PARMAYWN,PARK@MAYWOOD,-89.966731,35.108092,13,,5,5
POINT (-89.99549199999996 35.09978400000006),2153,4628,PERCA1EN,PERSON@CASTALIA,-89.995492,35.099784,13,,14,5
POINT (-89.87477899999999 35.05040100000008),3532,1815,WINCLAWN,WINCHESTER@CLARKE,-89.874779,35.050401,14,,11,5
POINT (-89.92995899999994 35.186455000000024),1269,4011,JACMAMNN,JACKSON@MAMIE,-89.929959,35.186455,24,,6,7
POINT (-89.88477199999994 35.05046200000004),3571,1771,WINMENEF,WINCHESTER RD @ MENDENHALL RD,-89.884772,35.050462,14,,10,3
POINT (-90.01147599999996 35.158213000000046),1316,6544,JACWATWN,JACKSON AVE@WATKINS,-90.011476,35.158213,7,,8,7
POINT (-89.96784899999994 35.17446600000005),399,4526,CHEFAIWM,CHELSEA AVE@FAIRFAX,-89.967849,35.174466,8,,7,7
POINT (-90.05455399999994 35.13587600000005),3252,772,VANTHIEN,VANCE@THIRD,-90.054554,35.135876,3,,8,6
POINT (-89.90840799999995 35.113263000000074),2207,3143,PERSOUNM,PERKINS@SOUTHERN AVE,-89.908408,35.113263,16,,9,4
POINT (-89.99032399999999 35.133920000000046),545,3390,COOUNINN,COOPER ST@UNION AVE,-89.990324,35.13392,4,,8,4
POINT (-89.77816199999995 35.20447900000005),2830,285,STANBRWF,STAGE@NEW BRUNSWICK,-89.778162,35.204479,27,,,1
POINT (-90.08674199999996 35.05956200000003),2547,5868,SAXHAZNN,SAX@HAZELWOOD RD,-90.086742,35.059562,9,,13,6
POINT (-89.85777899999994 35.10169900000005),2364,2014,POPSHAWM,POPLAR@SHADY GROVE,-89.857779,35.101699,19,,4,2
POINT (-90.07316799999995 35.105357000000026),2975,2226,SWIWALSN,SWIFT@WALDORF,-90.073168,35.105357,9,,14,6
POINT (-89.94652799999994 35.00605100000007),1152,6865,HOLMELEF,HOLMES@MELTECH,-89.946528,35.006051,17,,11,3
POINT (-90.06373099999996 35.10766300000006),2733,2275,SPAKENEN,SOUTH PARKWAY@KENTUCKY,-90.063731,35.107663,9,,14,6
POINT (-89.99884099999997 35.115086000000076),1472,5743,LAMBAREF,LAMAR@BARKSDALE,-89.998841,35.115086,13,,8,5
POINT (-89.98006999999996 35.13952500000005),2385,2060,POPWI1WN,POPLAR@WILLIFORD,-89.98007,35.139525,11,,9,4
POINT (-90.05525699999998 35.106697000000054),3107,5075,THISPANM,THIRD ST AT S PARKWAY,-90.055257,35.106697,6,,14,6
POINT (-90.01332999999994 35.06128400000006),264,5248,BROONEWN,BROOKS@ONE PLACE,-90.01333,35.061284,15,,12,5
POINT (-90.04053799999997 35.12243200000006),1833,4406,MISWILSN,MISSISSIPPI BLVD@WILLIAMS AVE,-90.040538,35.122432,22,3,14,6
POINT (-89.85557399999999 35.02048700000006),2594,2415,SHECRUWM,SHELBY@CRUMP,-89.855574,35.020487,31,,10,3
POINT (-89.98783799999995 35.06835600000005),39,5235,AIRDEMSN,AIRWAYS BLVD@DEMOCRAT,-89.987838,35.068356,26,,12,5
POINT (-89.95021999999994 35.22356700000006),867,1246,FRAALLWF,FRAYSER@ALLEN,-89.95022,35.223567,24,,2,1
POINT (-90.03366999999997 35.13863300000003),3193,3017,UNIDUNWN,UNION AVE@DUNLAP ST,-90.03367,35.138633,3,,8,6
POINT (-90.00103199999995 35.12615200000005),339,7031,CENMCLEF,CENTRAL@MCLEAN,-90.001032,35.126152,4,,8,4
POINT (-89.94593399999997 35.12804600000004),2289,6511,POPHI1WF,POPLAR AVE@HIGHLAND ST,-89.945934,35.128046,10,,9,4
POINT (-90.01787199999995 35.09720400000003),718,5214,ELVMENNN,ELVIS PRESLEY@MENAGER RD,-90.017872,35.097204,6,,14,5
POINT (-89.96549099999999 35.17436500000008),381,4525,CHECARWF,CHELSEA AVE@CARPENTER,-89.965491,35.174365,8,,7,7
POINT (-90.06199199999998 35.125447000000065),840,4466,FLOVIRSF,FLORIDA@VIRGINIA,-90.061992,35.125447,6,,8,6
POINT (-90.08133299999997 35.04269800000003),1585,5839,LEVFOREF,LEVI@FORD,-90.081333,35.042698,9,,13,6
POINT (-90.00758999999994 35.03575500000005),1799,5339,MILRAISN,MILLBRANCH RD@RAINES RD,-90.00759,35.035755,15,,12,6
POINT (-89.97642899999994 35.220754000000056),897,1387,FRARANEM,FRAYSER BLVD@RANGE LINE RD,-89.976429,35.220754,23,,1,1
